fid,observationid,categoryid,notes,confidence,userid,created_date,updated_date,huc8,hand,distance,twi,slope
1918,1918,1,,,,,,8010100,,0,,2.843314409
1919,1919,1,,,,,,8010100,,0,,0.009617783
1920,1920,1,,,,,,8010100,,0,,3.00E-05
1921,1921,2,,,,,,8010100,,117.9387436,,1.512766123
1922,1922,4,,,,,,8010100,,162.4500885,,0.413895011
1923,1923,3,,,,,,8010100,,92.08207703,,0.103866145
1924,1924,5,,,,,,8010100,,390.6711731,,0.252672851
1925,1925,5,,,,,,8010100,,608.067688,,0.494638085
1926,1926,6,,,,,,8010100,,70.38526917,,16.76573181
1927,1927,6,,,,,,8010100,,219.3440094,,18.47025108
1928,1928,6,,,,,,8010100,,607.1268921,,6.471565723
1929,1929,10,,,,,,8010100,,634.4442139,,1.432915449
1930,1930,6,,,,,,8010100,,817.5698853,,10.53151035
1931,1931,10,,,,,,8010100,,581.2319336,,2.602611303
1932,1932,1,,,,,,8010100,,0,,0
1933,1933,1,,,,,,8010100,,0,,0
1934,1934,2,,,,,,8010100,,798.7672119,,0.631197095
1935,1935,1,,,,,,8080102,,,,0.534103274
1936,1936,3,,,,,,8080102,,,,0.155618846
1937,1937,6,,,,,,8080102,,,,0.549078882
1938,1938,6,,,,,,8080102,,,,2.010983229
1939,1939,2,,,,,,8080102,,,,0.366365582
1940,1940,3,,,,,,8080102,,,,1.315891266
1941,1941,1,,,,,,8080102,,,,5.521851063
1942,1942,6,,,,,,8080102,,,,5.146467209
1943,1943,6,,,,,,8080102,,,,6.543568134
1944,1944,3,,,,,,8080102,,,,0.835244954
1945,1945,2,,,,,,8080102,,,,1.176808476
1946,1946,3,,,,,,8080102,,,,11.33631802
1947,1947,10,,,,,,8080102,,,,1.278880358
1948,1948,10,,,,,,8080102,,,,1.889055967
1949,1949,6,,,,,,8080102,,,,18.02820015
1950,1950,6,,,,,,8080102,,,,5.306679249
1951,1951,3,,,,,,8080102,,,,0.602354109
1952,1952,1,,,,,,8080102,,,,1.420135975
1953,1953,1,,,,,,8080102,,,,3.401807547
1954,1954,2,,,,,,8080102,,,,1.980348945
1955,1955,3,,,,,,8080102,,,,0.778396428
1956,1956,6,,,,,,8080102,,,,5.477119923
1957,1957,10,,,,,,8080102,,,,5.261136532
1958,1958,6,,,,,,8080102,,,,11.51622772
1959,1959,10,,,,,,8080102,,,,3.875391483
1960,1960,2,,,,,,8080102,,,,0.676724374
1961,1961,2,,,,,,8080102,,,,0.595197976
1962,1962,2,,,,,,8080102,,,,0.361275971
1963,1963,2,,,,,,8080102,,,,0.354120374
1964,1964,6,,,,,,8080102,,,,4.375338554
1965,1965,6,,,,,,8080102,,,,4.833917141
1966,1966,10,,,,,,8080102,,,,1.486868858
1967,1967,10,,,,,,8080102,,,,2.299994946
1968,1968,1,,,,,,8080102,,,,3.406218529
1969,1969,1,,,,,,8080102,,,,0.559018016
1970,1970,2,,,,,,8080102,,,,0.303232193
1971,1971,2,,,,,,8080102,,,,0.843562126
1972,1972,2,,,,,,8080102,,,,1.24847579
1973,1973,3,,,,,,8080102,,,,0.442704856
1974,1974,3,,,,,,8080102,,,,0.546550751
1975,1975,6,,,,,,8080102,,,,5.251589775
1976,1976,6,,,,,,8080102,,,,5.063519001
1977,1977,10,,,,,,8080102,,,,4.576551437
1978,1978,10,,,,,,8080102,,,,4.87578392
1979,1979,1,,,,,,8080102,,,,0.275954127
1980,1980,2,,,,,,8080102,,,,1.09384656
1981,1981,2,,,,,,8080102,,,,0.320965856
1982,1982,2,,,,,,8080102,,,,1.324108601
1983,1983,2,,,,,,8080102,,,,0.204196975
1984,1984,1,,,,,,8080102,,,,0.158195317
1985,1985,1,,,,,,8080102,,,,0.728411317
1986,1986,5,,,,,,8080102,,,,0.142720014
1987,1987,5,,,,,,8080102,,,,0.106032744
1988,1988,2,,,,,,8080102,,,,3.097007751
1989,1989,3,,,,,,8080102,,,,1.519999027
1990,1990,5,,,,,,8080102,,,,0.035859656
1991,1991,6,,,,,,8080102,,,,6.103466034
1992,1992,6,,,,,,8080102,,,,4.519555092
1993,1993,3,,,,,,8080102,,,,0.237305954
1994,1994,3,,,,,,8080102,,,,0.188626021
1995,1995,2,,,,,,8080102,,,,0.116159789
1996,1996,4,,,,,,8080102,,,,0.289297849
1997,1997,5,,,,,,8080102,,,,0.461778283
1998,1998,5,,,,,,8080102,,,,0.305805027
1999,1999,5,,,,,,8080102,,,,0.543194354
2000,2000,5,,,,,,8080102,,,,0.161804438
2001,2001,5,,,,,,8080102,,,,2.059620142
2002,2002,5,,,,,,8080102,,,,0.488621354
2003,2003,1,,,,,,8080102,,,,0
2004,2004,5,,,,,,8080102,,,,0.430155247
2005,2005,5,,,,,,8080102,,,,0.567126513
2006,2006,2,,,,,,8080102,,,,0.2392627
2007,2007,2,,,,,,8080102,,,,0.193787247
2008,2008,2,,,,,,8080102,,,,0.182614967
2009,2009,5,,,,,,8080102,,,,0.227580562
2010,2010,1,,,,,,8080102,,,,0
2011,2011,2,,,,,,8080102,,,,0.166650221
2012,2012,1,,,,,,8080102,,,,0.366084933
2013,2013,1,,,,,,8080102,,,,2.412102461
2014,2014,2,,,,,,8080102,,,,0.254588902
2015,2015,1,,,,,,8080102,,,,1.13339293
2016,2016,3,,,,,,8080102,,,,5.678580761
2017,2017,5,,,,,,8080102,,,,0.064700976
2018,2018,5,,,,,,8080102,,,,0.106374614
2019,2019,6,,,,,,8080102,,,,4.934206486
2020,2020,1,,,,,,10030201,0.286132902,169.3082123,-1,0
2021,2021,1,,,,,,10030201,42.7964859,23.73116875,-1,2.367457628
2022,2022,6,,,,,,10030201,46.56919098,67.12187958,5.261889458,7.604580879
2023,2023,6,,,,,,10030201,2.585689068,7.504454136,6.070730686,10.86167717
2024,2024,10,,,,,,10030201,361.4656982,531.5464478,-1,27.23814774
2025,2025,10,,,,,,10030201,560.9138184,251.5951691,2.793517351,36.48157883
2026,2026,1,,,,,,10030201,1.599609375,7.504454136,-1,4.706107616
2027,2027,6,,,,,,10030201,6.751342773,30.01781654,6.086568832,9.188876152
2028,2028,6,,,,,,10030201,3.189517975,22.51336479,9.564241409,6.608333111
2029,2029,3,,,,,,10030201,0.831063092,7.504454136,9.387360573,4.546473503
2030,2030,2,,,,,,10030201,0.222167969,30.01781654,7.950719833,3.190665007
2031,2031,3,,,,,,10030201,0.710205078,30.94165802,7.089980125,4.543130398
2032,2032,1,,,,,,10030201,0,0,7.986374378,6.684587002
2033,2033,1,,,,,,10030201,0,0,-1,0
2034,2034,6,,,,,,10030201,8.858764648,67.12187958,5.346486568,16.64191818
2035,2035,6,,,,,,10030201,8.364919662,48.05195236,6.08741045,6.139358521
2036,2036,10,,,,,,10030201,51.11218643,145.7101593,3.100438356,7.768137932
2037,2037,1,,,,,,10030201,0,0,-1,0.015854299
2038,2038,1,,,,,,10030201,0,0,10.65863705,0.440985829
2039,2039,2,,,,,,10030201,6.178638458,73.91030121,7.55185461,0.107619531
2040,2040,2,,,,,,10030201,3.3729105,90.67666626,6.585701942,1.702319026
2041,2041,2,,,,,,10030201,0.652709961,7.504454136,6.708679676,4.32049799
2042,2042,8,,,,,,10030201,16.68780327,27.05769539,2.686371326,8.909107208
2043,2043,6,,,,,,10030201,6.780567169,95.51612091,10.33449459,9.678084373
2044,2044,6,,,,,,10030201,6.945256233,75.04454803,5.699701309,16.06820679
2045,2045,2,,,,,,10030201,1.252518058,45.02672958,8.048438072,0.671359241
2046,2046,4,,,,,,10030201,2.202503443,83.90235138,9.227671623,0.699582636
2047,2047,1,,,,,,7050002,,0,,0.576497138
2048,2048,1,,,,,,7050002,,0,,0.289674222
2049,2049,3,,,,,,7050002,,11.29361916,,2.012023926
2050,2050,1,,,,,,7050002,,0,,0.100393571
2051,2051,1,,,,,,7050002,,0,,1.176104069
2052,2052,8,,,,,,7050002,,28.79319191,,8.955887794
2053,2053,1,,,,,,7050002,,0,,1.973407149
2054,2054,1,,,,,,7050002,,0,,0.071308441
2055,2055,1,,,,,,7050002,,0,,0.11994987
2056,2056,1,,,,,,7050002,,7.985794544,,0.257882655
2057,2057,3,,,,,,7050002,,25.25329971,,0.571640968
2058,2058,3,,,,,,7050002,,39.92897415,,0.394157082
2059,2059,3,,,,,,7050002,,47.91476822,,0.313772976
2060,2060,1,,,,,,7050002,,7.985794544,,0.014412637
2061,2061,6,,,,,,7050002,,96.16170502,,0.311057776
2062,2062,6,,,,,,7050002,,72.31445313,,0.55982393
2063,2063,10,,,,,,7050002,,793.4520874,,4.07069397
2064,2064,10,,,,,,7050002,,748.6229858,,0.44325313
2065,2065,1,,,,,,7050002,,0,,0
2066,2066,1,,,,,,7050002,,60.81800461,,0.254147619
2067,2067,1,,,,,,7050002,,33.88085556,,1.182234883
2068,2068,2,,,,,,7050002,,22.58723831,,1.684933305
2069,2069,2,,,,,,7050002,,0,,0.655569136
2070,2070,1,,,,,,7050002,,7.985794544,,1.588501692
2071,2071,1,,,,,,7050002,,7.985794544,,1.170246959
2072,2072,1,,,,,,7050002,,11.29361916,,0.708053648
2073,2073,1,,,,,,7050002,,0,,2.231688499
2074,2074,3,,,,,,7050002,,0,,0.279086202
2075,2075,3,,,,,,7050002,,7.985794544,,1.044862747
2076,2076,1,,,,,,7050002,,429.3061218,,0
2077,2077,10,,,,,,7050002,,656.5857544,,2.111579895
2078,2078,10,,,,,,7050002,,407.2755127,,0.132295787
2079,2079,4,,,,,,7050002,,83.37414551,,0.360953569
2080,2080,4,,,,,,7050002,,534.1535645,,0.589715183
2081,2081,1,,,,,,7050002,,7.985794544,,0.712576032
2082,2082,3,,,,,,7050002,,60.81800461,,0.57479614
2083,2083,3,,,,,,7050002,,79.8579483,,0.391930878
2084,2084,6,,,,,,7050002,,202.0263977,,2.459677219
2085,2085,10,,,,,,7050002,,328.2928772,,3.280892372
2086,2086,1,,,,,,7050002,,988.8207397,,0
2087,2087,1,,,,,,7050002,,694.8099976,,0.002292042
2088,2088,2,,,,,,7050002,,1145.063843,,0.579393506
2089,2089,10,,,,,,7050002,,1678.917236,,0.998445809
2090,2090,10,,,,,,7050002,,978.8707886,,0.881174147
2091,2091,3,,,,,,7050002,,588.8406982,,0.317557365
2092,2092,2,,,,,,10080010,0.041137695,12.10267353,7.849894047,0.306146443
2093,2093,1,,,,,,10080010,1.265977859,17.11576653,6.172103882,4.230752468
2094,2094,1,,,,,,10080010,1.325810432,12.10267353,7.427177429,4.532593727
2095,2095,10,,,,,,10080010,35.44662094,111.2524796,3.684549093,3.344736338
2096,2096,10,,,,,,10080010,44.45023346,128.3682404,3.721394062,4.959254742
2097,2097,2,,,,,,10080010,0.643278539,8.557883263,9.505931854,3.686983824
2098,2098,1,,,,,,10080010,0,0,5.599184036,7.093933582
2099,2099,10,,,,,,10080010,50.07483673,122.5302429,4.659122467,14.13353539
2100,2100,1,,,,,,10080010,3.113233566,19.13600922,7.039691925,7.203837395
2101,2101,3,,,,,,10080010,1.367875695,8.557883263,5.313261986,8.460616112
2102,2102,10,,,,,,10080010,10.41027451,27.06240463,4.052520752,22.93152428
2103,2103,10,,,,,,10080010,30.85857582,108.2496185,5.157982349,13.73565197
2104,2104,10,,,,,,10080010,317.3180847,712.1577759,2.841836214,16.13671684
2105,2105,10,,,,,,10080010,250.0810089,226.5819702,4.273871899,7.767900944
2106,2106,10,,,,,,10080010,253.4352264,248.1786194,3.156508446,22.80630493
2107,2107,1,,,,,,10080010,0,0,7.84118557,14.85687923
2108,2109,10,,,,,,10080010,275.4824524,168.7878418,4.172087193,6.554792404
2109,2110,10,,,,,,10080010,278.7915955,239.6207275,5.983037472,6.281064987
2110,2111,1,,,,,,10080010,0,0,6.416452408,12.70027828
2111,2112,10,,,,,,10080010,47.66877747,60.51337051,4.706588268,49.08890152
2112,2113,10,,,,,,10080010,36.22808456,128.3682404,5.171457767,4.487256527
2113,2114,1,,,,,,10080010,0,0,10.81040287,1.890766382
2114,2115,2,,,,,,10080010,2.48626852,34.23153305,10.00482559,3.361026525
2115,2116,3,,,,,,10080010,3.575103521,49.90060425,7.479250431,2.795291185
2116,2117,10,,,,,,10080010,17.59522057,80.73490906,5.574454308,4.463052273
2117,2118,10,,,,,,10080010,28.15106964,128.3682404,4.900361061,6.184425831
2118,2119,5,,,,,,10080010,11.26740932,84.71872711,6.089339256,14.09599018
2119,2120,1,,,,,,10080010,0,0,8.399072647,2.330577374
2120,2121,10,,,,,,10080010,36.00061798,51.34730148,3.012067795,15.29391861
2121,2108,1,,,,,,10080010,0,0,-1,3.832085848
2122,2122,1,,,,,,10080010,0,0,7.26973772,0.072989948
2123,2123,10,,,,,,10080010,44.64075089,184.342453,5.980230808,0.848478973
2124,2124,10,,,,,,10080010,27.96447754,151.4044189,9.509893417,14.10917377
2125,2125,2,,,,,,10080010,0.542724609,54.79719162,10.42617607,0.548766494
2126,2126,2,,,,,,10080010,0.727620423,76.54403687,10.08933735,0.294636846
2127,2127,2,,,,,,10080010,1.222470284,48.41069412,15.80612564,0.501877487
2128,2128,1,,,,,,10080010,0,0,6.97668314,0.212323174
2129,2129,1,,,,,,10080010,0.459204793,25.67365074,11.03514385,0.725530922
2130,2130,2,,,,,,10080010,0.157104492,17.11576653,10.89662361,0.309333473
2131,2131,10,,,,,,10080010,12.33364201,60.51337051,7.977243423,3.912335873
2132,2132,1,,,,,,10080010,0.753729224,12.10267353,7.869602203,0.704073966
2133,2133,10,,,,,,10080010,19.98591042,54.12480927,6.212801456,4.290845871
2134,2134,1,,,,,,10080010,0.07667163,8.557883263,7.788519859,0.626462817
2135,2135,5,,,,,,10080010,1.27722168,179.9191895,8.148355484,0.58959496
2136,2136,2,,,,,,10080010,0.337768555,24.20534706,6.539957047,0.362790972
2137,2137,10,,,,,,10080010,17.411623,77.02094269,9.586203575,2.168241978
2138,2138,1,,,,,,10080010,0,0,-1,0.032498736
2139,2139,2,,,,,,10080010,0.190503821,8.557883263,7.450327873,0.71206516
2140,2140,2,,,,,,10080010,1.37176311,78.89978027,9.931082726,0.729923546
2141,2141,3,,,,,,10080010,2.069468737,122.5302429,8.491607666,0.854764402
2142,2142,6,,,,,,10080010,3.09046936,698.6083984,16.69218826,1.100618482
2143,2143,5,,,,,,10080010,3.729684353,422.4683228,7.107688904,0.471945137
2144,2144,1,,,,,,10080010,0.883761466,96.82138824,-1,0.407132804
2145,2145,1,,,,,,10080010,0,0,10.33126354,1.579915643
2146,2146,10,,,,,,10080010,45.33703613,246.9954071,4.286281109,20.21105576
2147,2147,2,,,,,,10080010,0.554764748,102.694603,11.80416393,0.252707392
2148,2148,2,,,,,,10080010,0.759277344,120.1156082,9.104718208,0.284297466
2149,2149,10,,,,,,10080010,55.88916397,342.5292358,5.019890785,8.150261879
2150,2150,1,,,,,,10080010,0,0,7.388866425,1.068337679
2151,2151,1,,,,,,10080010,0.857422411,42.78941727,6.532831192,0.221109688
2152,2152,10,,,,,,10080010,113.6216812,207.1644287,4.498985291,12.82750225
2153,2153,2,,,,,,10080010,0,17.11576653,-1,0
2154,2154,2,,,,,,10080010,0,103.05056,-1,0
2155,2155,3,,,,,,10080010,4.92002964,111.2524796,5.660725117,2.518361092
2156,2156,1,,,,,,10080010,0.887694359,42.78941727,8.069453239,1.528594851
2157,2157,1,,,,,,10080010,0,0,9.523124695,4.974465847
2158,2158,1,,,,,,10080010,0,0,8.037104607,3.043366909
2159,2159,3,,,,,,10080010,1.102511525,42.78941727,6.023797512,2.444196224
2160,2160,2,,,,,,10080010,0.19921875,17.11576653,7.642602444,0.228620961
2161,2161,1,,,,,,10080010,0,0,-1,1.032397389
2162,2162,10,,,,,,10080010,58.60544968,441.7890625,5.966468334,4.156558037
2163,2163,10,,,,,,10080010,27.52207565,104.4622726,4.860877037,0.705191016
2164,2164,10,,,,,,10080010,56.25549316,270.6240234,2.980144262,6.976063728
2165,2165,1,,,,,,10080010,0,0,12.3074646,0.008205881
2166,2166,10,,,,,,10080010,27.22934151,38.27201843,3.565481901,7.472891808
2167,2167,5,,,,,,10080010,0.656128049,42.78941727,7.513419628,0.325276315
2168,2168,2,,,,,,11040005,0,0,9.603956223,1.137755275
2169,2169,3,,,,,,11040005,0.379614115,8.432432175,-1,0.61993134
2170,2170,3,,,,,,11040005,0.271517694,11.92526054,-1,0.562345862
2171,2171,3,,,,,,11040005,0,0,-1,0.192939997
2172,2172,3,,,,,,11040005,0.048937406,8.432432175,-1,0.791706979
2173,2173,1,,,,,,11040005,0,0,10.02343178,0.475462884
2174,2174,1,,,,,,11040005,0.08029855,8.432432175,9.274586678,0.491291016
2175,2175,3,,,,,,11040005,0.471191406,30.40356827,8.706345558,1.392955422
2176,2176,3,,,,,,11040005,0.058276448,11.92526054,10.51686096,0.23257871
2177,2177,3,,,,,,11040005,0.909640849,16.86486435,6.813374996,1.117717862
2178,2178,6,,,,,,11040005,3.065718651,84.32431793,8.062034607,0.855199575
2179,2179,6,,,,,,11040005,1.827141047,59.02702713,8.253587723,1.467349529
2180,2180,10,,,,,,11040005,9.606713295,157.530838,8.310241699,1.230025887
2181,2181,10,,,,,,11040005,12.23273373,282.8323975,7.211308002,0.295655072
2182,2182,10,,,,,,11040005,12.52330399,535.5092163,-1,1.45063889
2183,2183,10,,,,,,11040005,17.89114571,523.8977051,8.990000725,0.635807991
2184,2184,1,,,,,,11040005,0,0,10.53194046,0.458181769
2185,2185,3,,,,,,11040005,0.155283272,16.86486435,11.4233532,0.45932737
2186,2186,3,,,,,,11040005,0,0,9.308873177,0.961144984
2187,2187,1,,,,,,11040005,0,0,11.08717632,0.360420525
2188,2188,3,,,,,,11040005,0,0,10.60884857,0.72943449
2189,2189,5,,,,,,11040005,0.604070127,75.42196655,10.71186352,0.324781805
2190,2190,6,,,,,,11040005,4.611316681,134.9189148,7.898233414,5.506338596
2191,2191,3,,,,,,11040005,3.147449017,118.0540543,11.73649216,0.121836267
2192,2192,1,,,,,,11040005,0.364757866,8.432432175,5.216111183,0.844755173
2193,2193,5,,,,,,11040005,0.494018555,37.71098328,8.648356438,0.826054752
2194,2194,5,,,,,,11040005,0.121786535,16.86486435,9.693190575,0.414362371
2195,2195,6,,,,,,11040005,2.44605875,119.2526016,9.047205925,0.871510863
2196,2196,6,,,,,,11040005,3.224975586,56.5664711,7.996773243,1.065619588
2197,2197,1,,,,,,11040005,0.011962891,8.432432175,-1,0.090364195
2198,2198,2,,,,,,11040005,0.198974609,8.432432175,8.595414162,1.938311934
2199,2199,2,,,,,,11040005,0,0,8.437693596,0.203864068
2200,2200,1,,,,,,11040005,0.207641602,8.432432175,-1,0.760878146
2201,2201,3,,,,,,11040005,0.879826605,30.40356827,-1,1.477536798
2202,2202,3,,,,,,11040005,0.566411614,16.86486435,-1,1.359408259
2203,2203,1,,,,,,11040005,0,0,9.067141533,0.671452582
2204,2204,1,,,,,,11040005,0,0,10.00472736,2.581693172
2205,2205,2,,,,,,11040005,1.763578534,18.85549164,9.293560028,4.172467709
2206,2206,2,,,,,,11040005,1.276827335,25.29729652,10.41406059,3.018033266
2207,2207,1,,,,,,11040005,0.692749023,16.86486435,9.44679451,3.991303682
2208,2208,4,,,,,,11040005,4.105712891,83.4768219,10.60090351,1.058273911
2209,2209,6,,,,,,11040005,4.897176266,119.2526016,10.42813683,0.898984849
2210,2210,5,,,,,,11040005,3.025434971,75.42196655,9.733605385,0.573543727
2211,2211,6,,,,,,11040005,6.457771778,86.81720734,7.396288872,10.67719555
2212,2212,6,,,,,,11040005,4.539318085,113.4467697,7.451738834,1.703703523
2213,2213,1,,,,,,11040005,0,0,-1,0.224167496
2214,2214,2,,,,,,11040005,0,0,13.60738277,0.94857347
2215,2215,3,,,,,,11040005,1.723879933,72.53852844,8.181581497,4.084426403
2216,2216,3,,,,,,11040005,0.852272332,37.71098328,10.08182907,1.268073678
2217,2217,3,,,,,,11040005,5.866397381,86.81720734,3.787781477,15.14802265
2218,2218,10,,,,,,11040005,22.72605324,441.8787537,10.52527332,0.898005426
2219,2219,10,,,,,,11040005,15.53114223,149.184967,5.489485264,3.506179094
2220,2220,1,,,,,,11040005,0,0,9.832880974,0.037200224
2221,2221,1,,,,,,11040005,0,0,-1,0.023179909
2222,2222,6,,,,,,11040005,3.263900518,50.59459305,9.370398521,6.731555462
2223,2223,6,,,,,,11040005,2.72550869,33.7297287,7.668634892,3.318906784
2224,2224,3,,,,,,11040005,1.559888959,16.86486435,7.578872204,3.70328784
2225,2225,2,,,,,,11040005,0,0,-1,0.973443627
2226,2226,10,,,,,,11040005,9.943609238,159.9941406,7.521400452,1.385426283
2227,2227,10,,,,,,11040005,10.59889698,178.8789063,4.811274052,3.682736635
2228,2228,1,,,,,,11040005,0,0,-1,1.110242486
2229,2229,6,,,,,,11040005,2.246349573,16.86486435,5.863568783,4.861951828
2230,2230,6,,,,,,11040005,0,0,3.337761402,15.37367821
2231,2231,4,,,,,,11040005,1.408563614,8.432432175,5.155805588,5.214110374
2232,2232,10,,,,,,7050002,,1625.065186,,4.067663193
2233,2233,10,,,,,,7050002,,1011.929688,,2.243478775
2234,2234,10,,,,,,7050002,,1553.519287,,1.18177712
2235,2235,10,,,,,,7050002,,1301.782593,,10.34403706
2236,2236,1,,,,,,7050002,,224.882019,,0
2237,2237,1,,,,,,7050002,,151.5197906,,0
2238,2238,1,,,,,,7050002,,525.4871216,,0
2239,2239,1,,,,,,7050002,,651.3687744,,0
2240,2240,1,,,,,,7050002,,105.0367355,,0
2241,2241,1,,,,,,7050002,,28.79319191,,0
2242,2242,1,,,,,,7050002,,315.9187012,,0
2243,2243,1,,,,,,7050002,,51.1340332,,0
2244,2244,1,,,,,,7050002,,0,,0
2245,2245,3,,,,,,7050002,,167.7016907,,0.483890831
2246,2246,3,,,,,,7050002,,96.49272919,,1.432263136
2247,2247,1,,,,,,7050002,,0,,0.683786809
2248,2248,1,,,,,,7050002,,0,,0.520663142
2249,2249,1,,,,,,7050002,,0,,0.395677775
2250,2250,1,,,,,,7050002,,95.82953644,,0.81437242
2251,2251,2,,,,,,7050002,,7.985794544,,0.483987123
2252,2252,1,,,,,,7050002,,137.8561859,,0.111939587
2253,2253,1,,,,,,7050002,,144.6289063,,0.412065715
2254,2254,1,,,,,,7050002,,73.6253891,,0.229125261
2255,2255,2,,,,,,7050002,,58.13746262,,0.63163054
2256,2256,3,,,,,,7050002,,136.6947784,,2.37957859
2257,2257,10,,,,,,7050002,,191.6590729,,0.224114254
2258,2258,10,,,,,,7050002,,105.0367355,,1.384095669
2259,2259,1,,,,,,7050002,,0,,0.863333404
2260,2260,1,,,,,,7050002,,7.985794544,,2.773937225
2261,2261,1,,,,,,7050002,,7.985794544,,1.206471205
2262,2262,1,,,,,,7050002,,46.564785,,0
2263,2263,1,,,,,,7050002,,46.564785,,0.486696064
2264,2264,1,,,,,,7050002,,32.92627335,,0.24266459
2265,2265,10,,,,,,7050002,,222.4585114,,11.59934044
2266,2266,4,,,,,,7050002,,193.1506042,,1.36832428
2267,2267,2,,,,,,7050002,,46.564785,,0.293021709
2268,2268,2,,,,,,7050002,,111.8011322,,0.696314514
2269,2269,1,,,,,,7050002,,0,,0.587272584
2270,2270,1,,,,,,7050002,,7.985794544,,1.378549814
2271,2271,10,,,,,,10270101,8.996566772,87.29747009,6.775280476,2.484651089
2272,2272,6,,,,,,10270101,4.342346668,29.28046227,6.284389496,4.9016819
2273,2273,6,,,,,,10270101,3.892029047,105.1200714,7.992615223,1.536611676
2274,2274,1,,,,,,10270101,0,0,-1,0.920638978
2275,2275,3,,,,,,10270101,3.818495989,19.52030754,6.287903786,6.520715714
2276,2276,3,,,,,,10270101,1.280487061,35.19073486,9.93939209,0.509932458
2277,2277,2,,,,,,10270101,1.153635502,13.80294132,4.538062096,1.451009512
2278,2278,5,,,,,,10270101,2.781738281,87.84138489,8.675712585,0.726533771
2279,2279,6,,,,,,10270101,7.916079521,29.28046227,4.532523632,24.32526779
2280,2280,6,,,,,,10270101,8.671813965,146.402298,5.881176472,11.43933964
2281,2281,1,,,,,,10270101,0,0,5.813770294,2.374347448
2282,2282,1,,,,,,10270101,0,0,-1,1.756258965
2283,2283,2,,,,,,10270101,0.793609619,9.76015377,4.882730484,1.861246824
2284,2284,2,,,,,,10270101,0.898101807,13.80294132,5.504041195,4.321425915
2285,2285,5,,,,,,10270101,3.139892817,27.60588264,5.80845499,0.714185357
2286,2286,5,,,,,,10270101,3.406921387,167.066925,8.187852859,0.986320913
2287,2287,10,,,,,,10270101,14.64464855,52.56003571,5.783380985,4.533895016
2288,2288,10,,,,,,10270101,15.28775024,136.6421509,5.316401005,8.421931267
2289,2289,10,,,,,,10270101,15.09210682,582.5103149,7.961155891,0.347595304
2290,2290,10,,,,,,10270101,10.52508545,497.8635559,6.816640854,0.452146798
2291,2291,6,,,,,,10270101,9.739349365,187.7403107,6.257631302,4.684535027
2292,2292,6,,,,,,10270101,9.208267212,105.1200714,7.637357235,3.072817564
2293,2293,10,,,,,,10270101,28.74815178,175.9536591,4.632426262,8.87808609
2294,2294,10,,,,,,10270101,33.66736221,273.9805603,5.773920536,2.611054897
2295,2295,1,,,,,,10270101,0.73550415,9.76015377,-1,4.983052731
2296,2296,1,,,,,,10270101,0,0,-1,3.474563122
2297,2297,5,,,,,,10270101,0.153961211,110.4235306,-1,0
2298,2298,5,,,,,,10270101,2.000549316,87.84138489,3.552275658,1.770699739
2299,2299,3,,,,,,10270101,3.071472406,49.76721573,5.367860317,0.624023736
2300,2300,2,,,,,,10270101,2.081878662,9.76015377,11.80705452,0.281287432
2301,2301,2,,,,,,10270101,0.04385376,21.82436752,12.20795822,8.030957222
2302,2302,5,,,,,,10270101,4.102020264,55.21176529,6.399421692,1.843580604
2303,2303,5,,,,,,10270101,7.135948181,74.33111572,9.174519539,2.584721327
2304,2304,5,,,,,,10270101,6.583807945,99.53443146,6.40345335,0.342523217
2305,2305,5,,,,,,10270101,0.985809326,52.56003571,6.383311749,0.464886963
2306,2306,6,,,,,,10270101,11.23156738,83.39078522,5.363774776,15.89160919
2307,2307,6,,,,,,10270101,9.863456726,201.2107239,5.929929256,9.569467545
2308,2308,6,,,,,,10270101,14.92889404,43.64873505,5.651319981,31.40653992
2309,2309,1,,,,,,10270101,0,0,9.000435829,4.356594086
2310,2310,1,,,,,,10270101,0,0,-1,6.441495895
2311,2311,1,,,,,,10270101,0,0,-1,9.450057983
2312,2312,10,,,,,,10270101,46.34219742,333.5631409,5.624152184,3.425306559
2313,2313,10,,,,,,10270101,31.35891724,132.7524414,4.557726383,9.7182827
2314,2314,2,,,,,,10270101,9.219441414,13.80294132,6.699290276,1.128944278
2315,2315,2,,,,,,10270101,3.169677734,43.64873505,8.324977875,2.465020657
2316,2316,5,,,,,,10270101,9.182667732,27.60588264,6.384627342,0.481546849
2317,2317,5,,,,,,10270101,1.770385742,62.49547577,7.605867386,0.188130215
2318,2318,4,,,,,,10270101,9.297790527,13.80294132,2.422495127,9.574983597
2319,2319,3,,,,,,10270101,10.49118042,19.52030754,9.093249321,1.373535275
2320,2320,5,,,,,,10270101,9.228750229,35.19073486,7.771984577,0.912676752
2321,2321,4,,,,,,10270101,10.8458252,27.60588264,5.782046318,1.094239354
2322,2322,4,,,,,,10270101,10.2618103,124.2264709,-1,0.145002708
2323,2323,5,,,,,,10270101,11.54385471,127.2568359,7.496729374,0.021381609
2324,2324,4,,,,,,10270101,9.533514977,9.76015377,2.283290148,21.20121193
2325,2325,5,,,,,,10270101,13.35043621,87.29747009,7.528679848,0.662772954
2326,2326,5,,,,,,10270101,9.235870361,58.56092453,7.42799139,9.665271759
2327,2327,1,,,,,,7050002,,83.37414551,,0.16815877
2328,2328,2,,,,,,7050002,,7.985794544,,0.488012195
2329,2329,1,,,,,,7050002,,129.9993134,,0.444605112
