observationid,HUC8,categoryid,confidence,userid,notes,created_date,updated_date,category_name,StreamOrder,DrainageAreaSqkm,InputZone,HAND,ChannelDist,TWI,Slope
650,10190010,1,,6,,6/29/2021 17:11,6/29/2021 17:11,Estimated Active Channel,3,33.18969998,Large,0,9.8904562,7.145532131,2.131217003
651,10190010,1,,6,,6/29/2021 17:11,6/29/2021 17:11,Estimated Active Channel,3,33.18969998,Large,0,13.9872179,7.305583954,3.211338043
652,10190010,1,,6,,6/29/2021 17:11,6/29/2021 17:11,Estimated Active Channel,3,33.18969998,Large,0,13.9872179,7.044692993,3.085356474
653,10190010,1,,6,,6/29/2021 17:11,6/29/2021 17:11,Estimated Active Channel,3,33.18969998,Large,0,9.8904562,7.140717506,2.76324892
654,10190010,8,,6,,6/29/2021 17:11,6/29/2021 17:11,Very Unlikely Valley Bottom Extent,3,33.18969998,Large,7.897644043,31.27636909,4.613445282,6.754303455
655,10190010,1,,6,,6/29/2021 17:15,6/29/2021 17:15,Estimated Active Channel,3,33.18969998,Large,0,22.1157341,6.401877403,4.753683567
656,10190010,1,,6,,6/29/2021 17:15,6/29/2021 17:15,Estimated Active Channel,3,33.18969998,Large,0,9.8904562,5.735544205,6.054460049
657,10190010,1,,6,,6/29/2021 17:15,6/29/2021 17:15,Estimated Active Channel,3,33.18969998,Large,0,0,-1,0.686543226
658,10190010,1,,6,,6/29/2021 17:15,6/29/2021 17:15,Estimated Active Channel,3,33.18969998,Large,0,9.8904562,-1,0.648994088
659,10190010,1,,6,,6/29/2021 17:15,6/29/2021 17:15,Estimated Active Channel,3,33.18969998,Large,0,9.8904562,-1,0.536851943
660,10190010,1,,6,,6/29/2021 17:15,6/29/2021 17:15,Estimated Active Channel,3,33.18969998,Large,0,0,-1,1.449866056
661,10190010,1,,6,,6/29/2021 17:15,6/29/2021 17:15,Estimated Active Channel,3,33.18969998,Large,0,0,-1,1.561216235
662,10190010,1,,6,,6/29/2021 17:15,6/29/2021 17:15,Estimated Active Channel,3,33.18969998,Large,0,9.8904562,5.074471951,14.75619221
663,10190010,1,,6,,6/29/2021 17:15,6/29/2021 17:15,Estimated Active Channel,3,33.18969998,Large,0,13.9872179,6.63146925,1.97927475
664,10190010,1,,6,,6/29/2021 17:15,6/29/2021 17:15,Estimated Active Channel,3,33.18969998,Large,0,0,9.3160429,2.767612457
665,10190010,1,,6,,6/29/2021 17:15,6/29/2021 17:15,Estimated Active Channel,3,33.18969998,Large,0,0,-1,1.280459881
666,10190010,1,,6,,6/29/2021 17:15,6/29/2021 17:15,Estimated Active Channel,3,33.18969998,Large,0,9.8904562,9.567584991,1.647310257
667,10190010,1,,6,,6/29/2021 17:15,6/29/2021 17:15,Estimated Active Channel,3,33.18969998,Large,0,13.9872179,8.649291992,3.296228409
668,10190010,1,,6,,6/29/2021 17:15,6/29/2021 17:15,Estimated Active Channel,3,33.18969998,Large,0,0,-1,0.534882128
669,10190010,10,,6,,6/29/2021 17:15,6/29/2021 17:15,Upland (non-valley bottom),1,0.85480002,Large,0,260.1772766,3.938027382,0.248454288
670,10190010,1,,6,,6/29/2021 17:32,6/29/2021 17:32,Estimated Active Channel,3,26.13450001,Large,0,9.8904562,4.589632988,7.43400526
671,10190010,1,,6,,6/29/2021 17:32,6/29/2021 17:32,Estimated Active Channel,3,26.13450001,Large,0,9.8904562,6.495115757,8.154860497
672,10190010,1,,6,,6/29/2021 17:32,6/29/2021 17:32,Estimated Active Channel,3,26.13450001,Large,0,0,7.66455555,1.4954983
673,10190010,1,,6,,6/29/2021 17:32,6/29/2021 17:32,Estimated Active Channel,3,26.13450001,Large,0,13.9872179,7.15725708,4.290041447
674,10190010,1,,6,,6/29/2021 17:32,6/29/2021 17:32,Estimated Active Channel,3,26.13450001,Large,0,9.8904562,8.367928505,5.777140141
675,10190010,1,,6,,6/29/2021 17:32,6/29/2021 17:32,Estimated Active Channel,3,26.13450001,Large,0,0,-1,2.075114727
676,10190010,1,,6,,6/29/2021 17:32,6/29/2021 17:32,Estimated Active Channel,3,26.13450001,Large,0,13.9872179,7.247718811,3.228687286
677,10190010,1,,6,,6/29/2021 17:32,6/29/2021 17:32,Estimated Active Channel,3,26.13450001,Large,0,0,9.420012474,1.379982114
678,10190010,1,,6,,6/29/2021 17:32,6/29/2021 17:32,Estimated Active Channel,3,26.13450001,Large,0,13.9872179,6.232615948,1.598080873
679,10190010,1,,6,,6/29/2021 17:32,6/29/2021 17:32,Estimated Active Channel,3,26.13450001,Large,0,9.8904562,9.38074398,2.23683238
680,10190010,1,,6,,6/29/2021 17:32,6/29/2021 17:32,Estimated Active Channel,3,26.13450001,Large,0,9.8904562,12.13228416,0.356998026
681,10190010,1,,6,,6/29/2021 17:32,6/29/2021 17:32,Estimated Active Channel,3,26.13450001,Large,0,9.8904562,7.871656418,3.477123499
682,10190010,1,,6,,6/29/2021 17:32,6/29/2021 17:32,Estimated Active Channel,3,26.13450001,Large,0,27.97443581,8.158625603,2.354153633
683,10190010,1,,6,,6/29/2021 17:32,6/29/2021 17:32,Estimated Active Channel,3,26.13450001,Large,0,9.8904562,5.617378235,4.721307278
684,10190010,1,,6,,6/29/2021 17:32,6/29/2021 17:32,Estimated Active Channel,3,26.13450001,Large,0,9.8904562,7.703587532,3.455600739
685,10190010,8,,6,,6/29/2021 17:32,6/29/2021 17:32,Very Unlikely Valley Bottom Extent,1,0.6127,Large,0,134.5247498,8.178874016,0.252672851
686,10190010,8,,6,,6/29/2021 17:32,6/29/2021 17:32,Very Unlikely Valley Bottom Extent,1,0.37199999,Large,0,81.55879211,-1,0.254588902
687,10190010,1,,6,,6/29/2021 17:32,6/29/2021 17:32,Estimated Active Channel,3,29.54630001,Large,0,19.7809124,-1,0.208524853
688,10190010,1,,6,,6/29/2021 17:32,6/29/2021 17:32,Estimated Active Channel,3,29.54630001,Large,0,0,-1,0.150979057
689,10190010,1,,6,,6/29/2021 17:32,6/29/2021 17:32,Estimated Active Channel,3,29.54630001,Large,0,19.7809124,-1,0.219069704
690,10190010,4,,6,,6/29/2021 17:32,6/29/2021 17:32,Possible Active Floodplain,3,29.54630001,Large,0,173.0123291,-1,0.166587368
691,10190010,4,,6,,6/29/2021 17:32,6/29/2021 17:32,Possible Active Floodplain,3,29.54630001,Large,0,429.4098816,-1,0.162822887
692,10190010,4,,6,,6/29/2021 17:32,6/29/2021 17:32,Possible Active Floodplain,3,29.54630001,Large,0,505.2852173,-1,0.122253843
693,10190010,3,,6,,6/29/2021 17:32,6/29/2021 17:32,Likely Active Floodplain,3,29.54630001,Large,0.0078125,29.67136955,9.732729912,0.212174058
694,10190010,2,,6,,6/29/2021 17:32,6/29/2021 17:32,Highly Likely Active Floodplain,6,1470.217,Large,0,29.67136955,-1,0.161612779
697,5020004,1,,6,,6/29/2021 17:51,6/29/2021 17:51,Estimated Active Channel,4,51.81119996,Large,0,0,4.711517811,6.307637215
698,5020004,1,,6,,6/29/2021 17:51,6/29/2021 17:51,Estimated Active Channel,4,51.81119996,Large,0,9.87107563,9.137539864,9.922081947
699,5020004,1,,6,,6/29/2021 17:51,6/29/2021 17:51,Estimated Active Channel,4,51.81119996,Large,0,0,5.277922153,4.563659191
700,5020004,1,,6,,6/29/2021 17:51,6/29/2021 17:51,Estimated Active Channel,4,51.81119996,Large,0,0,4.860016823,4.136690617
701,5020004,2,,6,,6/29/2021 17:51,6/29/2021 17:51,Highly Likely Active Floodplain,4,51.81119996,Large,0,0,7.952192307,2.934318304
702,5020004,10,,6,,6/29/2021 17:51,6/29/2021 17:51,Upland (non-valley bottom),4,51.81119996,Large,0.368425936,9.87107563,7.843845844,1.572434783
703,5020004,10,,6,,6/29/2021 17:51,6/29/2021 17:51,Upland (non-valley bottom),4,51.81119996,Large,0,0,4.971714973,4.231062889
704,5020004,2,,6,,6/29/2021 17:51,6/29/2021 17:51,Highly Likely Active Floodplain,4,51.81119996,Large,0,0,9.401209831,3.611887217
620,10190010,3,,6,,6/29/2021 17:11,7/1/2021 22:10,Likely Active Floodplain,3,37.97279999,Large,0.011962891,0,8.009737015,0.099486284
705,5020004,2,,6,,6/29/2021 17:51,6/29/2021 17:51,Highly Likely Active Floodplain,4,51.81119996,Large,0,0,8.83071804,5.077504635
706,5020004,1,,6,,6/29/2021 17:51,6/29/2021 17:51,Estimated Active Channel,4,51.81119996,Large,0,0,-1,1.903004169
707,5020004,10,,6,,6/29/2021 17:51,6/29/2021 17:51,Upland (non-valley bottom),4,51.81119996,Large,3.70373559,19.74215126,7.997263432,14.05422974
708,5020004,1,,6,,6/29/2021 17:51,6/29/2021 17:51,Estimated Active Channel,4,41.91929997,Large,0,0,-1,4.906025887
709,5020004,10,,6,,6/29/2021 17:51,6/29/2021 17:51,Upland (non-valley bottom),4,41.91929997,Large,6.805147171,27.9196167,5.518262863,11.30725479
710,5020004,10,,6,,6/29/2021 17:51,6/29/2021 17:51,Upland (non-valley bottom),4,41.91929997,Large,5.031322479,9.87107563,6.899429798,22.50855064
711,5020004,1,,6,,6/29/2021 17:51,6/29/2021 17:51,Estimated Active Channel,1,7.7571,Large,0,0,-1,0.264034003
712,5020004,1,,6,,6/29/2021 17:51,6/29/2021 17:51,Estimated Active Channel,1,7.7571,Large,0,0,-1,0.284668028
713,5020004,1,,6,,6/29/2021 17:51,6/29/2021 17:51,Estimated Active Channel,4,41.59089996,Large,0,0,6.822102547,11.02866554
714,5020004,1,,6,,6/29/2021 17:51,6/29/2021 17:51,Estimated Active Channel,4,41.59089996,Large,0,0,-1,1.984852791
715,5020004,10,,6,,6/29/2021 17:51,6/29/2021 17:51,Upland (non-valley bottom),4,41.59089996,Large,34.41887283,66.21718597,7.808300018,16.51099777
716,5020004,10,,6,,6/29/2021 17:51,6/29/2021 17:51,Upland (non-valley bottom),4,41.59089996,Large,8.492763519,35.59067154,6.234664917,20.60248375
717,5020004,1,,6,,6/29/2021 17:51,6/29/2021 17:51,Estimated Active Channel,4,41.59089996,Large,0,0,-1,3.499368906
718,16010202,1,,5,,6/29/2021 18:29,6/29/2021 18:29,Estimated Active Channel,7,7607.61,Large,0,0,-1,0
719,16010202,1,,5,,6/29/2021 18:29,6/29/2021 18:29,Estimated Active Channel,1,0.9346,Large,0,0,-1,0.289297849
720,16010202,1,,5,,6/29/2021 18:29,6/29/2021 18:29,Estimated Active Channel,7,7639.9758,Large,0,0,7.529184341,0.270981878
721,16010202,10,,5,,6/29/2021 18:29,6/29/2021 18:29,Upland (non-valley bottom),3,61.23950002,Large,46.39863586,536.1505127,5.239583492,3.634552479
722,16010202,10,,5,,6/29/2021 18:29,6/29/2021 18:29,Upland (non-valley bottom),7,7639.9758,Large,42.94180298,192.583374,4.574564934,2.365680933
723,16010202,2,,5,,6/29/2021 18:32,6/29/2021 18:32,Highly Likely Active Floodplain,7,7639.9758,Large,0,108.5747375,-1,0.814240217
724,16010202,2,,5,,6/29/2021 18:32,6/29/2021 18:32,Highly Likely Active Floodplain,7,7639.9758,Large,0,85.70371246,-1,0.670612454
725,16010202,3,,5,,6/29/2021 18:32,6/29/2021 18:32,Likely Active Floodplain,7,7655.092,Large,0,123.7942505,6.979042053,0.209271625
726,16010202,10,,5,,6/29/2021 18:32,6/29/2021 18:32,Upland (non-valley bottom),7,7655.6338,Large,41.70694351,392.6282959,4.590560436,6.404252052
727,16010202,10,,5,,6/29/2021 18:32,6/29/2021 18:32,Upland (non-valley bottom),7,7655.092,Large,44.94116211,399.9506531,4.234815598,3.834989309
728,16010202,10,,5,,6/29/2021 18:32,6/29/2021 18:32,Upland (non-valley bottom),7,7655.092,Large,25.23684502,196.0830536,8.02094841,1.067684174
729,16010202,10,,5,,6/29/2021 18:32,6/29/2021 18:32,Upland (non-valley bottom),7,7655.092,Large,10.44822311,98.04152679,4.043065071,7.119803429
730,16010202,10,,5,,6/29/2021 18:32,6/29/2021 18:32,Upland (non-valley bottom),7,7655.092,Large,24.77713394,111.0520477,2.045646429,21.7694912
731,16010202,2,,5,,6/29/2021 20:01,6/29/2021 20:01,Highly Likely Active Floodplain,7,7639.9758,Large,0,214.8404236,11.46706104,0.2659944
732,16010202,3,,5,,6/29/2021 20:01,6/29/2021 20:01,Likely Active Floodplain,,,Large,2.069458961,162.7228394,-1,0.072657451
733,16010202,1,,5,,6/29/2021 20:01,6/29/2021 20:01,Estimated Active Channel,1,0.30980001,Large,0,0,6.771167278,0.293021709
734,16010202,1,,5,,6/29/2021 20:01,6/29/2021 20:01,Estimated Active Channel,7,7640.3985,Large,0,0,14.00581455,0.201980203
735,16010202,2,,5,,6/29/2021 20:01,6/29/2021 20:01,Highly Likely Active Floodplain,7,7639.9758,Large,0,104.7489853,-1,0.04025919
736,16010202,5,,5,,6/29/2021 20:01,6/29/2021 20:01,Possible Inactive Floodplain,7,7639.9758,Large,0,418.129303,7.248101234,0.405052155
737,16010202,10,,5,,6/29/2021 20:10,6/29/2021 20:10,Upland (non-valley bottom),7,7594.7457,Large,36.17131805,228.5432281,8.050997734,12.39885902
738,16010202,5,,5,,6/29/2021 20:10,6/29/2021 20:10,Possible Inactive Floodplain,7,7588.0309,Large,0,552.1486206,9.726155281,0.623764038
739,16010202,1,,5,,6/29/2021 20:10,6/29/2021 20:10,Estimated Active Channel,3,34.24289997,Large,0.026142085,0,-1,1.997249246
740,16010202,10,,5,,6/29/2021 20:10,6/29/2021 20:10,Upland (non-valley bottom),3,34.24289997,Large,30.1505127,209.4979706,4.935607433,15.04836178
741,16010202,10,,5,,6/29/2021 20:10,6/29/2021 20:10,Upland (non-valley bottom),3,34.24289997,Large,19.00549316,189.7371521,6.241457462,6.540593147
742,16010202,10,,5,,6/29/2021 20:10,6/29/2021 20:10,Upland (non-valley bottom),2,9.5021,Large,16.31733513,159.6284485,4.775180817,5.451098442
743,16010202,1,,5,,6/29/2021 20:10,6/29/2021 20:10,Estimated Active Channel,2,9.5021,Large,0.03137207,9.522634506,5.976816177,0.299879521
745,16010202,10,,5,,6/29/2021 20:10,6/29/2021 20:10,Upland (non-valley bottom),2,15.44509997,Large,16.796875,363.8593445,5.349488735,2.346064091
746,16010202,1,,5,,6/29/2021 20:10,6/29/2021 20:10,Estimated Active Channel,3,23.74019998,Large,0.034545898,19.04526901,-1,5.071425915
747,16010202,10,,5,,6/29/2021 20:24,6/29/2021 20:24,Upland (non-valley bottom),2,12.60959996,Large,139.8135223,256.4047546,4.246391296,15.01520252
748,16010202,1,,5,,6/29/2021 20:24,6/29/2021 20:24,Estimated Active Channel,2,12.60959996,Large,0.043304443,0,-1,0.569828689
749,16010202,1,,5,,6/29/2021 20:24,6/29/2021 20:24,Estimated Active Channel,3,36.77749992,Large,0.044271305,225.748703,12.18239307,0.453112155
750,16010202,2,,5,,6/29/2021 20:24,6/29/2021 20:24,Highly Likely Active Floodplain,3,36.77749992,Large,0.048937406,145.0444489,11.20381641,0.004753865
751,16010202,6,,5,,6/29/2021 20:24,6/29/2021 20:24,Plausible Valley Bottom Extent,3,36.77749992,Large,0.058276448,528.1414795,8.851676941,1.975563288
752,16010202,10,,5,,6/29/2021 20:24,6/29/2021 20:24,Upland (non-valley bottom),3,36.77749992,Large,11.7154541,626.0362549,7.522072792,3.438618183
753,16010202,2,,5,,6/29/2021 20:24,6/29/2021 20:24,Highly Likely Active Floodplain,3,36.77749992,Large,0.066665649,345.0559082,10.18120289,0.652838409
754,16010202,5,,5,,6/29/2021 20:24,6/29/2021 20:24,Possible Inactive Floodplain,1,3.02499995,Large,0,60.97461319,12.07221985,0.293504953
756,16010202,6,,5,,6/29/2021 20:24,6/29/2021 20:24,Plausible Valley Bottom Extent,3,11.59539998,Large,0.08029855,34.33434677,-1,0
757,16010202,10,,5,,6/29/2021 20:24,6/29/2021 20:24,Upland (non-valley bottom),3,11.59539998,Large,8.092163086,114.6677017,6.040239811,4.322664261
758,16010202,1,,5,,6/29/2021 20:24,6/29/2021 20:24,Estimated Active Channel,3,8.46629999,Large,0.083953857,0,6.639472008,10.48728561
759,16010202,6,,5,,6/29/2021 20:24,6/29/2021 20:24,Plausible Valley Bottom Extent,3,8.46629999,Large,0.100097656,60.97461319,4.833880424,3.294921637
760,16010202,10,,5,,6/29/2021 20:24,6/29/2021 20:24,Upland (non-valley bottom),3,8.46629999,Large,30.82642555,219.0206146,4.438128948,6.425866127
761,16010202,10,,5,,6/29/2021 20:24,6/29/2021 20:24,Upland (non-valley bottom),3,8.46629999,Large,21.7821064,114.6677017,5.094088554,5.054708481
762,16010202,6,,5,,6/29/2021 20:24,6/29/2021 20:24,Plausible Valley Bottom Extent,2,2.80880003,Large,0.104095459,98.04152679,7.799609184,2.299137354
763,16010202,8,,5,,6/29/2021 20:24,6/29/2021 20:24,Very Unlikely Valley Bottom Extent,2,2.80880003,Large,12.88479805,166.3056641,7.454382896,2.104756832
764,16010202,10,,5,,6/29/2021 20:24,6/29/2021 20:24,Upland (non-valley bottom),2,2.80880003,Large,14.72925472,235.1917267,7.021107674,1.309660554
765,16010202,10,,5,,6/29/2021 20:24,6/29/2021 20:24,Upland (non-valley bottom),1,1.1677,Large,0,106.4662933,6.487432957,0.294636846
766,16010202,10,,5,,6/29/2021 20:24,6/29/2021 20:24,Upland (non-valley bottom),2,2.80880003,Large,16.90722656,108.5747375,5.201142788,7.331737041
767,16010202,1,,5,,6/29/2021 20:24,6/29/2021 20:24,Estimated Active Channel,3,98.93330001,Large,0.107788205,0,14.68957901,1.85076797
768,16010202,2,,5,,6/29/2021 20:24,6/29/2021 20:24,Highly Likely Active Floodplain,1,98.40550002,Large,0,74.37415314,8.027125359,0.300426126
769,16010202,2,,5,,6/29/2021 20:24,6/29/2021 20:24,Highly Likely Active Floodplain,4,73.27280007,Large,0,38.09053802,-1,1.359003425
770,16010202,1,,5,,6/29/2021 20:24,6/29/2021 20:24,Estimated Active Channel,4,72.4539001,Large,0,0,-1,1.014844656
771,16010202,2,,5,,6/29/2021 20:24,6/29/2021 20:24,Highly Likely Active Floodplain,3,24.7545999,Large,0.121786535,39.26282883,7.934253693,3.196776867
772,16010202,1,,5,,6/29/2021 20:24,6/29/2021 20:24,Estimated Active Channel,4,67.36910004,Large,0,9.522634506,6.485057354,2.843180418
774,16010202,3,,5,,6/29/2021 20:24,6/29/2021 20:24,Likely Active Floodplain,4,67.36910004,Large,0,121.2033539,9.214615822,1.993422866
775,16010202,5,,5,,6/29/2021 20:24,6/29/2021 20:24,Possible Inactive Floodplain,4,67.36910004,Large,0,202.4539948,8.28758049,1.615039706
776,16010202,4,,5,,6/29/2021 20:24,6/29/2021 20:24,Possible Active Floodplain,4,67.36910004,Large,0,133.3168945,7.274130821,5.993646622
777,16010202,10,,5,,6/29/2021 20:24,6/29/2021 20:24,Upland (non-valley bottom),4,67.36910004,Large,28.31030273,194.2243958,8.697216034,2.158972979
778,16010202,1,,5,,6/29/2021 20:24,6/29/2021 20:24,Estimated Active Channel,4,65.03160006,Large,0,9.522634506,5.534090519,7.316998005
779,16010202,2,,5,,6/29/2021 20:24,6/29/2021 20:24,Highly Likely Active Floodplain,4,65.24110005,Large,0,55.52602386,-1,0.90183717
780,16010202,10,,5,,6/29/2021 20:24,6/29/2021 20:24,Upland (non-valley bottom),2,3.46809999,Large,23.37154007,298.8651428,4.938106537,4.426795006
781,16010202,2,,5,,6/29/2021 20:24,6/29/2021 20:24,Highly Likely Active Floodplain,2,14.0504999,Large,0.126220703,21.29325867,-1,0.998652577
782,16010202,8,,5,,6/29/2021 20:24,6/29/2021 20:24,Very Unlikely Valley Bottom Extent,4,65.87250009,Large,13.48400211,156.1828308,6.78371954,0.220565125
783,16010202,2,,5,,6/29/2021 20:24,6/29/2021 20:24,Highly Likely Active Floodplain,3,24.7545999,Large,0.127929702,66.65844727,7.701982975,2.394047976
784,16010202,8,,5,,6/29/2021 20:24,6/29/2021 20:24,Very Unlikely Valley Bottom Extent,2,10.94199993,Large,25.8421917,286.4714966,6.799839497,1.553381801
785,16010202,10,,5,,6/29/2021 20:24,6/29/2021 20:24,Upland (non-valley bottom),2,10.42359994,Large,88.26924133,412.2322388,4.880311966,4.702566147
786,16010202,1,,5,,6/29/2021 20:24,6/29/2021 20:24,Estimated Active Channel,4,50.39229999,Large,0,0,-1,1.872299552
787,16010202,2,,5,,6/29/2021 20:24,6/29/2021 20:24,Highly Likely Active Floodplain,4,43.29240006,Large,0,21.29325867,6.969779015,4.216971874
788,16010202,1,,5,,6/29/2021 20:24,6/29/2021 20:24,Estimated Active Channel,4,43.29240006,Large,0,9.522634506,10.49852848,4.243691444
789,16010202,2,,5,,6/29/2021 20:24,6/29/2021 20:24,Highly Likely Active Floodplain,4,43.29240006,Large,0,40.40111542,7.553910255,3.918386936
791,16010202,10,,5,,6/29/2021 20:24,6/29/2021 20:24,Upland (non-valley bottom),4,43.29240006,Large,60.07086945,311.3479004,6.896032333,3.694695234
792,16010202,1,,5,,6/29/2021 20:24,6/29/2021 20:24,Estimated Active Channel,4,43.29240006,Large,0,9.522634506,8.090994835,4.003593922
790,16010202,10,,5,,6/29/2021 20:24,6/29/2021 21:35,Upland (non-valley bottom),4,43.29240006,Large,31.96595764,128.1139526,6.383088589,9.312128067
793,16010202,2,,5,,6/29/2021 20:24,6/29/2021 20:24,Highly Likely Active Floodplain,4,43.29240006,Large,0,30.11321449,7.144071579,3.959140301
794,16010202,3,,5,,6/29/2021 20:24,6/29/2021 20:24,Likely Active Floodplain,4,43.29240006,Large,0,74.37415314,8.515381813,4.415488243
795,16010202,10,,5,,6/29/2021 20:24,6/29/2021 20:24,Upland (non-valley bottom),4,43.29240006,Large,21.67206573,219.2275085,5.86527729,6.551855087
796,16010202,10,,5,,6/29/2021 20:24,6/29/2021 20:24,Upland (non-valley bottom),4,43.29240006,Large,17.236063,115.062439,5.777469635,12.40519047
744,16010202,10,,5,,6/29/2021 20:10,6/29/2021 20:25,Upland (non-valley bottom),2,9.5021,Large,8.75390625,133.3168945,5.23576355,1.916332483
755,16010202,10,,5,,6/29/2021 20:24,6/29/2021 20:25,Upland (non-valley bottom),1,0.87099999,Large,0,0,7.768627644,0.303633451
773,16010202,2,,5,,6/29/2021 20:24,6/29/2021 20:25,Highly Likely Active Floodplain,4,67.36910004,Large,0,47.61317444,9.019903183,2.585525513
797,16010203,10,,5,,6/29/2021 20:29,6/29/2021 20:29,Upland (non-valley bottom),1,2.45560004,Large,0,354.298584,4.976882935,0.305805027
798,16010203,1,,5,,6/29/2021 20:29,6/29/2021 20:29,Estimated Active Channel,2,12.45990005,Large,0.139160156,9.22202301,7.153998375,3.938836575
799,16010203,10,,5,,6/29/2021 20:29,6/29/2021 20:29,Upland (non-valley bottom),2,12.45990005,Large,6.16383028,26.08382034,5.571774006,11.76508999
800,16010203,2,,5,,6/29/2021 20:48,6/29/2021 20:48,Highly Likely Active Floodplain,2,12.45990005,Large,0.139986083,13.04191017,7.047151566,5.055689335
801,16010203,10,,5,,6/29/2021 20:48,6/29/2021 20:48,Upland (non-valley bottom),2,12.45990005,Large,5.469398975,29.16259766,5.992115498,8.073313713
802,16010203,1,,5,,6/29/2021 20:48,6/29/2021 20:48,Estimated Active Channel,2,12.45990005,Large,0.14453125,9.22202301,8.318434715,4.742173195
803,16010203,1,,5,,6/29/2021 20:48,6/29/2021 20:48,Estimated Active Channel,2,11.15330005,Large,0.153320313,0,-1,2.367049456
804,16010203,3,,5,,6/29/2021 20:48,6/29/2021 20:48,Likely Active Floodplain,2,11.15330005,Large,0.155283272,9.22202301,-1,3.049393415
